30,80	6922	113,1F	8,9
30,85	6919	113,1F	8,9
30,90	6912	113,1F	8,9
30,95	6913	113,1F	8,9
31,00	6906	113,1F	8,9
31,05	6910	113,1F	8,9
31,10	6907	113,1F	8,9
31,15	6901	113,1F	8,9
31,20	6901	113,1F	8,9
31,25	6893	113,1F	8,9
31,30	6892	113,1F	8,9
31,35	6890	113,1F	8,9
31,40	6883	113,1F	8,9
31,45	6882	113,1F	8,9
31,50	6883	113,1F	8,9
31,55	6881	113,1F	8,9
31,60	6874	113,1F	8,9
31,65	6869	113,1F	8,9
31,70	6861	113,1F	8,9
31,75	6858	113,1F	8,9
31,80	6861	113,1F	8,9
31,85	6860	113,1F	8,9
31,90	6862	113,1F	8,9
31,95	6854	113,1F	8,9
32,00	6851	113,1F	8,9
32,05	6841	113,1F	8,9
32,10	6839	113,1F	8,9
32,15	6835	113,1F	8,9
32,20	6841	113,1F	8,9
32,25	6828	113,1F	8,9
32,30	6839	113,1F	8,9
32,35	6823	113,1F	8,9
32,40	6828	113,1F	8,9
32,45	6821	113,1F	8,9
32,50	6828	113,1F	8,9
32,55	6821	113,1F	8,9
32,60	6815	113,0F	8,9
32,65	6815	113,1F	8,9
32,70	6811	113,0F	8,9
32,75	6808	113,0F	8,9
32,80	6805	113,0F	8,9
32,85	6805	113,0F	8,9
32,90	6797	113,0F	8,9
32,95	6796	113,0F	8,9
33,00	6794	113,0F	8,9
33,05	6789	113,0F	8,9
33,10	6794	113,0F	8,9
33,15	6793	113,0F	8,9
33,20	6785	113,0F	8,9
33,25	6782	113,0F	8,9
33,30	6780	113,0F	8,9
33,35	6779	113,0F	8,9
33,40	6779	113,0F	8,9
33,45	6779	113,0F	8,9
33,50	6780	113,0F	8,9
33,55	6769	113,0F	8,9
33,60	6769	113,0F	8,9
33,65	6766	113,0F	8,9
33,70	6766	113,0F	8,9
33,75	6764	113,0F	8,9
33,80	6762	113,0F	8,9
33,85	6761	113,0F	8,9
33,90	6760	113,0F	8,9
33,95	6762	113,0F	8,9
34,00	6758	113,0F	8,9
34,05	6758	113,0F	8,9
34,10	6757	113,0F	8,9
34,15	6754	113,0F	8,9
34,20	6755	113,0F	8,9
34,25	6751	113,0F	8,9
34,30	6749	113,0F	8,9
34,35	6749	113,0F	8,9
34,40	6750	113,0F	8,9
34,45	6749	113,0F	8,9
34,50	6747	113,0F	8,9
34,55	6746	113,0F	8,9
34,60	6746	113,0F	8,9
34,65	6744	113,0F	8,9
34,70	6742	113,0F	8,9
34,75	6743	113,0F	8,9
34,80	6743	113,0F	8,9
34,85	6740	113,0F	8,9
34,90	6738	113,0F	8,9
34,95	6738	113,0F	8,9
35,00	6737	113,0F	8,9
35,05	6737	113,0F	8,9
35,10	6734	113,0F	8,9
35,15	6734	113,0F	8,9
35,20	6737	113,0F	8,9
35,25	6732	113,0F	8,9
35,30	6728	113,0F	8,9
35,35	6729	113,0F	8,9
35,40	6731	113,0F	8,9
35,45	6727	113,0F	8,9
35,50	6726	113,0F	8,9
35,55	6725	113,0F	8,9
35,60	6723	113,0F	8,9
35,65	6721	113,0F	8,9
35,70	6722	113,0F	8,9
35,75	6723	113,0F	8,9
35,80	6719	113,0F	8,9
35,85	6716	113,0F	8,9
35,90	6716	113,0F	8,9
35,95	6715	113,0F	8,9
36,00	6715	112,9F	8,9
36,05	6712	112,9F	8,9
36,10	6714	112,9F	8,9
36,15	6713	112,9F	8,9
36,20	6710	112,9F	8,9
36,25	6710	112,9F	8,9
36,30	6708	112,9F	8,9
36,35	6708	112,9F	8,9
36,40	6708	112,9F	8,9
36,45	6707	112,9F	8,9
36,50	6702	112,9F	8,9
36,55	6702	112,9F	8,9
36,60	6702	112,9F	8,9
36,65	6703	112,9F	8,9
36,70	6702	112,9F	8,9
36,75	6698	112,9F	8,9
36,80	6697	112,9F	8,9
36,85	6698	112,9F	8,9
36,90	6694	112,9F	8,9
36,95	6695	112,9F	8,9
37,00	6692	112,9F	8,9
37,05	6692	112,9F	8,9
37,10	6690	112,9F	8,9
37,15	6691	112,9F	8,9
37,20	6689	112,9F	8,9
37,25	6691	112,9F	8,9
37,30	6687	112,9F	8,9
37,35	6687	112,9F	8,9
37,40	6685	112,9F	8,9
37,45	6684	112,9F	8,9
37,50	6683	112,9F	8,9
37,55	6681	112,9F	8,9
37,60	6682	112,9F	8,9
37,65	6681	112,9F	8,9
37,70	6679	112,9F	8,9
37,75	6678	112,9F	8,9
37,80	6678	112,9F	8,9
37,85	6677	112,9F	8,9
37,90	6676	112,9F	8,9
37,95	6676	112,9F	8,9
38,00	6674	112,9F	8,9
38,05	6672	112,9F	8,9
38,10	6672	112,9F	8,9
38,15	6670	112,9F	8,9
38,20	6670	112,9F	8,9
38,25	6667	112,9F	8,9
38,30	6668	112,9F	8,9
38,35	6665	112,9F	8,9
38,40	6664	112,9F	8,9
38,45	6664	112,9F	8,9
38,50	6663	112,9F	8,9
38,55	6660	112,9F	8,9
38,60	6661	112,9F	8,9
38,65	6660	112,9F	8,9
38,70	6659	112,9F	8,9
38,75	6659	112,9F	8,9
38,80	6658	112,9F	8,9
38,85	6656	112,9F	8,9
38,90	6655	112,9F	8,9
38,95	6654	112,9F	8,9
39,00	6652	112,9F	8,9
39,05	6649	112,9F	8,9
39,10	6648	112,9F	8,9
39,15	6649	112,9F	8,9
39,20	6648	112,9F	8,9
39,25	6647	112,9F	8,9
39,30	6648	112,9F	8,9
